REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q57SERNO,Q57,Q58,Q59,Q60,Q61
13,2014,03,1,43,09,007,05,1,005,03,030000,2,2,    , 
13,2014,03,1,43,09,007,08,1,008,04,030000,3,2,    , 
13,2014,03,2,43,12,009,02,1,022,03,020000,2,2,    , 
13,2014,03,2,53,21,011,06,1,006,01,005000,3,2,    , 
13,2014,03,2,53,21,011,10,1,010,03,020000,1,2,    , 
13,2014,03,2,91,24,024,02,1,052,03,050000,1,1,2144,1
13,2014,03,2,91,24,024,10,1,060,01,015000,1,1,1221,3
13,2014,03,2,91,30,025,06,1,076,03,015000,3,2,    , 
13,2014,03,2,91,42,027,03,1,093,03,012000,2,2,    , 
13,2014,03,2,91,42,027,03,1,093,05,015000,2,2,    , 
13,2014,03,2,91,51,029,01,1,061,03,015000,2,2,    , 
13,2014,03,2,91,51,029,05,1,065,04,020000,2,1,7116,1
13,2014,03,2,91,51,029,05,1,065,05,020000,2,1,7116,1
13,2014,03,2,62,42,016,02,1,042,02,045000,1,1,5151,1
13,2014,03,2,72,12,011,01,1,042,02,015000,3,2,    , 
13,2014,03,2,72,15,012,06,1,037,03,015000,2,2,    , 
13,2014,03,2,44,09,007,05,1,005,04,015000,1,2,    , 
13,2014,03,2,44,09,007,08,1,008,04,020000,3,2,    , 
13,2014,03,2,44,09,007,08,1,008,05,020000,2,2,    , 
13,2014,03,2,22,09,012,06,1,026,03,010000,3,1,7531,3
13,2014,03,2,82,06,009,01,1,001,04,025000,3,2,    , 
13,2014,03,2,82,06,009,10,1,010,02,020000,3,2,    , 
13,2014,03,2,82,15,010,05,1,015,03,020000,1,2,    , 
13,2014,03,1,32,42,021,03,1,003,01,024000,1,1,7131,1
13,2014,03,1,32,42,021,04,1,004,03,024000,3,2,    , 
13,2014,03,2,32,06,023,07,1,027,03,022000,3,2,    , 
13,2014,03,2,32,06,023,10,1,030,02,026000,3,2,    , 
13,2014,03,2,32,09,024,03,1,033,03,015000,1,2,    , 
13,2014,03,2,32,15,025,02,1,042,03,020000,2,2,    , 
13,2014,03,2,32,15,025,06,1,046,04,015000,2,2,    , 
13,2014,03,2,32,21,026,03,1,053,03,015000,1,2,    , 
13,2014,03,2,32,21,026,05,1,055,04,015000,3,2,    , 
13,2014,03,2,32,33,028,02,1,072,04,015000,3,2,    , 
13,2014,03,2,32,33,028,05,1,075,01,010000,3,1,3512,1
13,2014,03,2,32,39,029,07,1,087,02,015000,2,2,    , 
13,2014,03,2,32,45,030,01,1,091,03,020000,1,2,    , 
13,2014,03,1,61,54,036,02,1,092,03,006000,1,2,    , 
13,2014,03,2,61,09,037,10,1,070,02,006000,1,1,6113,4
13,2014,03,2,61,21,038,04,1,044,02,015000,3,2,    , 
13,2014,03,2,61,21,038,05,1,045,03,015000,1,2,    , 
13,2014,03,2,61,57,045,05,1,075,01,005000,3,1,5223,1
13,2014,03,2,61,57,045,07,1,077,04,100000,1,2,    , 
13,2014,03,2,61,57,045,09,1,079,05,010000,3,1,7533,1
13,2014,03,2,61,66,047,09,1,129,03,018000,2,2,    , 
13,2014,03,2,61,72,048,05,1,015,05,015000,2,1,7513,1
13,2014,03,2,61,81,051,03,1,153,03,040000,3,1,4312,1
13,2014,03,2,61,81,051,03,1,153,04,035000,1,1,5211,1
13,2014,03,2,45,06,007,05,1,005,03,020000,2,2,    , 
13,2014,03,2,45,06,007,09,1,009,03,020000,3,2,    , 
13,2014,03,2,45,09,008,03,1,013,04,020000,1,2,    , 
13,2014,03,2,92,03,021,05,1,075,03,015000,2,2,    , 
13,2014,03,2,92,06,022,01,1,081,03,018000,2,2,    , 
13,2014,03,2,92,06,022,02,1,082,04,015000,3,2,    , 
13,2014,03,2,92,06,022,04,1,084,03,015000,3,2,    , 
13,2014,03,2,92,06,022,04,1,084,04,018000,3,2,    , 
13,2014,03,2,92,06,022,07,1,087,04,015000,2,2,    , 
13,2014,03,2,92,06,022,07,1,087,05,018000,2,2,    , 
13,2014,03,2,92,12,024,02,1,012,02,025000,2,1,7512,4
13,2014,03,2,92,15,025,04,1,044,03,015000,2,2,    , 
13,2014,03,2,92,18,026,02,1,022,02,025000,1,1,5141,3
13,2014,03,2,92,18,026,09,1,029,04,025000,1,2,    , 
13,2014,03,2,92,21,027,01,1,031,03,020000,3,2,    , 
13,2014,03,2,92,21,027,02,1,032,03,020000,3,2,    , 
13,2014,03,1,21,51,038,08,1,018,04,020000,3,2,    , 
13,2014,03,2,21,03,039,10,1,030,03,015000,1,2,    , 
13,2014,03,2,21,09,040,07,1,038,03,045000,1,1,7221,1
13,2014,03,2,21,18,042,09,1,050,04,015000,3,2,    , 
13,2014,03,2,21,27,044,05,1,068,03,015000,2,1,4321,1
13,2014,03,2,21,27,045,05,1,078,01,020000,3,1,5131,1
13,2014,03,2,21,27,045,05,1,078,02,020000,3,1,4120,3
13,2014,03,2,21,27,045,07,1,080,02,010000,1,1,7412,1
13,2014,03,2,21,30,046,04,1,087,03,020000,3,1,2221,1
13,2014,03,2,21,30,046,10,1,093,03,030000,2,2,    , 
13,2014,03,2,21,45,051,01,1,134,03,025000,1,1,5131,1
13,2014,03,2,21,45,051,03,1,136,01,020000,1,1,9313,1
13,2014,03,2,13,27,029,06,1,066,03,025000,2,2,    , 
13,2014,03,2,13,09,024,01,1,071,03,012000,1,1,4321,1
13,2014,03,2,13,09,024,09,1,079,01,010000,1,1,9112,1
13,2014,03,2,41,15,013,04,1,044,03,010000,1,2,    , 
13,2014,03,1,33,12,017,09,1,019,01,020000,3,2,    , 
13,2014,03,1,33,12,017,09,1,019,02,025000,1,1,0130,1
13,2014,03,2,33,06,019,04,1,084,02,005000,2,2,    , 
13,2014,03,2,33,30,024,09,1,039,02,008000,2,1,7512,3
13,2014,03,2,33,30,024,09,1,039,03,015000,3,1,5223,1
13,2014,03,2,33,33,025,02,1,022,04,014000,3,2,    , 
13,2014,03,2,33,33,025,08,1,028,02,100000,3,2,    , 
13,2014,03,1,12,24,046,02,1,022,03,015000,3,2,    , 
13,2014,03,1,12,24,046,09,1,029,02,020000,1,1,7512,1
13,2014,03,2,12,15,053,08,1,098,03,015000,3,2,    , 
13,2014,03,2,12,24,057,01,1,121,03,015000,1,2,    , 
13,2014,03,2,12,27,058,08,1,138,02,018000,3,1,4110,1
13,2014,03,2,12,27,058,08,1,138,03,009000,2,2,    , 
13,2014,03,2,12,33,061,04,1,164,04,020000,3,2,    , 
13,2014,03,2,12,33,061,10,1,170,03,030000,3,2,    , 
13,2014,03,2,12,33,061,10,1,170,04,025000,3,2,    , 
13,2014,03,2,12,33,062,03,1,173,03,030000,1,2,    , 
13,2014,03,2,12,36,063,09,1,189,03,020000,3,2,    , 
13,2014,03,2,12,36,063,09,1,189,04,030000,3,2,    , 
13,2014,03,2,12,39,064,01,1,191,02,025000,1,1,3511,1
13,2014,03,2,12,39,064,01,1,191,03,025000,1,2,    , 
13,2014,03,2,12,39,064,09,1,199,03,020000,3,2,    , 
13,2014,03,2,31,27,028,10,1,060,01,015000,3,2,    , 
13,2014,03,2,31,33,029,04,1,064,01,050000,1,1,0130,1
13,2014,03,2,31,36,030,01,1,071,04,050000,2,2,    , 
13,2014,03,2,31,45,031,03,1,083,03,015000,3,2,    , 
13,2014,03,2,31,45,031,05,1,085,03,015000,3,2,    , 
13,2014,03,2,31,45,031,07,1,087,03,012500,1,2,    , 
13,2014,03,2,31,51,032,01,1,091,03,020000,3,2,    , 
13,2014,03,2,11,15,056,02,1,172,02,008000,2,1,7533,1
13,2014,03,1,11,33,049,04,1,104,01,020000,1,1,9322,1
13,2014,03,1,11,33,049,04,1,104,02,020000,1,1,7532,1
13,2014,03,1,11,33,049,04,1,104,06,025000,1,1,7532,1
13,2014,03,1,11,27,047,02,1,082,03,018800,1,2,    , 
13,2014,03,1,11,06,041,10,1,030,03,025000,1,2,    , 
13,2014,03,2,81,33,021,02,1,032,04,015000,3,2,    , 
13,2014,03,2,81,24,019,04,1,024,03,020000,3,2,    , 
13,2014,03,2,81,24,019,07,1,027,03,020000,3,2,    , 
13,2014,03,1,81,21,016,07,1,007,03,020000,1,2,    , 
13,2014,03,1,81,21,016,10,1,010,03,012000,2,2,    , 
13,2014,03,2,52,15,022,02,1,012,02,020000,1,1,5211,3
13,2014,03,1,52,24,018,03,1,013,06,025000,1,2,    , 
13,2014,03,2,23,15,013,06,1,026,02,020000,2,2,    , 
13,2014,03,2,23,15,013,06,1,026,03,020000,2,2,    , 
13,2014,02,2,43,09,006,05,1,015,03,030000,2,1,9629,1
13,2014,02,2,53,27,008,08,1,008,04,010000,2,2,    , 
13,2014,02,2,91,06,012,07,1,057,03,010000,3,2,    , 
13,2014,02,3,91,12,018,06,1,016,04,010000,3,2,    , 
13,2014,02,2,62,09,007,04,1,004,05,025000,3,2,    , 
13,2014,02,2,62,09,007,10,1,010,03,025000,3,2,    , 
13,2014,02,2,62,30,009,03,1,023,03,015000,1,2,    , 
13,2014,02,2,62,30,009,10,1,030,03,015000,1,2,    , 
13,2014,02,2,62,36,010,05,1,035,02,015000,1,1,3322,1
13,2014,02,2,72,12,007,01,1,021,02,015000,3,1,9112,1
13,2014,02,2,23,03,006,08,1,008,03,020000,3,2,    , 
13,2014,02,2,23,06,007,09,1,019,02,020000,2,2,    , 
13,2014,02,2,22,30,009,08,1,038,02,020000,2,2,    , 
13,2014,02,2,82,33,008,06,1,036,04,040000,2,2,    , 
13,2014,02,1,32,42,011,02,1,002,04,020000,3,2,    , 
13,2014,02,1,32,42,011,02,1,002,05,022000,3,2,    , 
13,2014,02,1,32,42,011,04,1,004,05,020000,3,2,    , 
13,2014,02,1,32,42,011,09,1,010,03,020000,3,2,    , 
13,2014,02,2,32,03,012,08,1,019,03,020000,1,2,    , 
13,2014,02,2,32,18,014,03,1,034,02,010000,3,1,4322,1
13,2014,02,2,32,18,014,05,1,036,05,012500,1,2,    , 
13,2014,02,2,32,18,014,06,1,037,03,015000,3,2,    , 
13,2014,02,2,32,18,014,06,1,037,04,015000,3,2,    , 
13,2014,02,2,32,42,018,02,1,073,06,018000,3,2,    , 
13,2014,02,2,32,42,018,10,1,081,01,020000,3,2,    , 
13,2014,02,2,32,48,019,01,1,082,05,015000,3,2,    , 
13,2014,02,2,32,48,019,05,1,086,02,015000,3,2,    , 
13,2014,02,3,32,06,020,04,1,095,01,020000,1,1,9211,1
13,2014,02,3,32,06,020,05,1,096,04,015000,1,1,2351,1
13,2014,02,2,61,03,018,04,1,004,02,015000,3,1,7319,3
13,2014,02,2,61,21,020,01,1,021,03,015000,3,1,7515,1
13,2014,02,2,61,21,020,05,1,026,01,035000,1,1,8153,1
13,2014,02,2,61,45,025,08,1,108,03,050000,2,2,    , 
13,2014,02,2,61,49,026,09,1,069,03,015000,3,2,    , 
13,2014,02,2,61,54,027,08,1,118,01,030000,3,1,2151,1
13,2014,02,2,61,54,027,09,1,119,03,015000,2,2,    , 
13,2014,02,2,61,60,028,06,1,126,02,018000,3,1,4110,1
13,2014,02,2,61,63,029,02,1,132,03,025000,2,2,    , 
13,2014,02,2,61,69,030,02,1,143,03,025000,2,2,    , 
13,2014,02,2,61,78,032,02,1,163,03,015000,3,2,    , 
13,2014,02,2,61,78,033,06,1,177,05,015000,3,2,    , 
13,2014,02,2,61,78,033,07,1,178,04,025000,2,1,2353,1
13,2014,02,2,61,78,033,10,1,181,03,010000,3,1,2330,1
13,2014,02,2,61,87,035,02,1,082,04,020000,3,2,    , 
13,2014,02,2,45,09,006,09,1,029,04,020000,2,2,    , 
13,2014,02,2,45,09,006,09,1,029,05,020000,1,2,    , 
13,2014,02,3,92,30,020,05,1,005,02,020000,1,2,    , 
13,2014,02,2,92,27,019,07,1,017,03,020000,2,2,    , 
13,2014,02,2,92,18,016,02,1,052,02,015000,3,1,4110,1
13,2014,02,2,92,18,016,05,1,055,01,015000,2,1,5414,1
13,2014,02,2,92,18,016,07,1,057,03,035000,2,1,9112,1
13,2014,02,2,92,06,013,07,1,027,04,015000,2,2,    , 
13,2014,02,2,92,06,013,07,1,027,05,020000,2,2,    , 
13,2014,02,2,92,06,013,08,1,028,03,020000,3,2,    , 
13,2014,02,2,92,06,013,10,1,030,04,020000,3,2,    , 
13,2014,02,2,92,06,012,02,1,062,02,020000,3,2,    , 
13,2014,02,2,92,06,012,02,1,062,03,018000,3,1,7233,1
13,2014,02,2,21,09,021,06,1,026,03,100000,1,2,    , 
13,2014,02,2,21,27,025,01,1,062,03,060000,3,2,    , 
13,2014,02,2,21,30,027,02,1,083,03,050000,1,2,    , 
13,2014,02,2,21,30,027,07,1,088,05,020000,2,2,    , 
13,2014,02,2,21,30,027,07,1,088,06,020000,1,2,    , 
13,2014,02,2,21,33,028,07,1,098,02,012000,3,1,3122,1
13,2014,02,2,21,36,029,02,1,103,01,002000,2,2,    , 
13,2014,02,2,21,36,030,05,1,116,04,015000,3,2,    , 
13,2014,02,2,21,36,030,09,1,120,02,012000,3,1,5223,1
13,2014,02,2,21,54,035,04,1,166,01,015000,1,1,5412,1
13,2014,02,1,13,03,011,01,1,081,03,010000,2,2,    , 
13,2014,02,2,13,03,012,01,1,071,03,030000,1,1,7221,1
13,2014,02,2,13,09,014,04,1,094,02,012000,1,1,9211,1
13,2014,02,2,13,12,015,09,1,009,02,015000,2,1,8332,1
13,2014,02,2,13,18,016,02,1,032,03,025000,1,1,9629,1
13,2014,02,2,13,18,016,09,1,039,02,020000,1,1,7127,1
13,2014,02,2,13,18,016,09,1,039,03,020000,2,1,7531,1
13,2014,02,2,13,24,018,03,1,023,02,030000,2,2,    , 
13,2014,02,2,41,03,007,10,1,050,04,010000,1,2,    , 
13,2014,02,2,41,03,007,10,1,050,05,008000,1,2,    , 
13,2014,02,2,41,12,008,07,1,037,03,015000,3,1,7533,1
13,2014,02,2,41,18,009,04,1,024,04,020000,3,2,    , 
13,2014,02,2,41,18,009,06,1,026,04,020000,3,2,    , 
13,2014,02,2,33,27,016,01,1,035,02,015000,3,1,5212,3
13,2014,02,2,33,27,016,09,1,043,03,040000,3,2,    , 
13,2014,02,1,12,36,025,03,1,023,01,010000,1,1,9111,1
13,2014,02,1,12,36,025,03,1,023,04,020000,1,1,7214,1
13,2014,02,2,12,09,028,03,1,053,03,010000,1,1,7531,1
13,2014,02,2,12,12,029,05,1,065,03,035000,1,1,5414,1
13,2014,02,2,12,12,030,04,1,074,03,100000,2,1,9111,1
13,2014,02,2,12,15,031,10,1,090,01,050000,1,1,0130,1
13,2014,02,2,12,18,032,08,1,098,03,030000,2,2,    , 
13,2014,02,2,12,30,040,05,1,175,01,035000,1,2,    , 
13,2014,02,2,12,36,042,10,1,200,03,020000,3,1,4211,1
13,2014,02,1,31,36,012,06,1,006,03,050000,2,1,9313,1
13,2014,02,2,31,12,016,05,1,045,03,020000,3,1,2330,1
13,2014,02,2,31,12,016,05,1,045,04,020000,1,2,    , 
13,2014,02,2,31,30,019,02,1,072,03,015000,3,2,    , 
13,2014,02,2,31,30,019,06,1,076,03,025000,1,2,    , 
13,2014,02,2,31,51,022,08,1,108,02,008000,2,2,    , 
13,2014,02,2,11,12,036,07,1,170,03,015000,2,2,    , 
13,2014,02,2,11,06,035,03,1,156,01,060000,2,2,    , 
13,2014,02,1,11,36,033,09,1,142,03,045000,1,2,    , 
13,2014,02,1,11,33,031,04,1,116,01,015000,1,1,5230,1
13,2014,02,1,11,33,030,06,1,108,04,015000,3,1,9322,1
13,2014,02,1,11,27,027,08,1,080,03,020000,1,2,    , 
13,2014,02,1,11,24,026,05,1,067,04,100000,2,2,    , 
13,2014,02,1,11,09,022,07,1,027,03,025000,2,1,9322,1
13,2014,02,1,11,03,021,08,1,008,04,015000,2,1,5223,1
13,2014,02,1,11,03,020,06,1,006,03,015000,2,2,    , 
13,2014,02,1,11,03,020,08,1,008,03,010000,1,1,9322,1
13,2014,02,1,51,22,008,04,1,004,03,025000,3,2,    , 
13,2014,02,2,51,35,011,05,1,015,01,003000,3,2,    , 
13,2014,02,2,81,06,009,07,1,079,03,025000,3,2,    , 
13,2014,02,2,81,21,010,10,1,031,03,016000,3,2,    , 
13,2014,02,2,81,30,012,01,1,011,03,025000,3,2,    , 
13,2014,02,2,71,48,011,08,1,048,03,015000,1,2,    , 
13,2014,02,2,71,48,011,10,1,050,02,050000,1,2,    , 
13,2014,02,1,52,25,011,09,1,029,02,030000,1,1,5151,1
13,2014,02,2,52,16,014,05,1,005,02,020000,1,1,5223,1
13,2014,02,2,52,33,015,09,1,039,03,015000,3,2,    , 
13,2014,02,2,52,48,017,01,1,051,03,015000,3,2,    , 
13,2014,02,2,52,48,017,02,1,052,01,018000,3,2,    , 
13,2014,02,2,52,48,017,04,1,054,01,015000,3,2,    , 
13,2014,01,2,43,09,003,10,1,020,03,020000,2,2,    , 
13,2014,01,2,91,27,007,06,1,076,06,020000,3,2,    , 
13,2014,01,2,91,48,010,05,1,095,03,020000,3,2,    , 
13,2014,01,1,62,33,002,02,1,012,01,020000,1,1,9129,1
13,2014,01,1,62,33,002,05,1,015,02,015000,1,1,9611,1
13,2014,01,1,62,33,002,05,1,015,03,015000,1,1,9629,1
13,2014,01,2,62,21,004,05,1,035,05,020000,1,2,    , 
13,2014,01,2,62,21,004,06,1,036,03,020000,3,2,    , 
13,2014,01,2,72,10,002,03,1,013,03,015000,3,1,9322,1
13,2014,01,2,72,10,002,10,1,020,04,010000,1,1,6116,3
13,2014,01,2,72,12,003,03,1,033,01,025000,3,1,9629,1
13,2014,01,2,72,15,004,07,1,007,03,015000,2,2,    , 
13,2014,01,2,72,15,004,10,1,010,03,015000,2,2,    , 
13,2014,01,2,44,12,002,01,1,001,03,015000,2,2,    , 
13,2014,01,2,44,12,002,07,1,007,01,015000,3,2,    , 
13,2014,01,2,22,03,001,05,1,015,04,015000,2,2,    , 
13,2014,01,2,22,15,003,01,1,031,02,015000,3,1,7531,1
13,2014,01,2,22,15,003,06,1,036,03,025000,1,2,    , 
13,2014,01,1,32,39,001,01,1,001,03,015000,2,2,    , 
13,2014,01,1,32,39,001,02,1,002,03,012000,1,2,    , 
13,2014,01,1,32,39,001,05,1,005,05,017000,1,2,    , 
13,2014,01,2,32,06,003,03,1,023,03,025000,3,1,4110,1
13,2014,01,2,32,06,003,06,1,026,01,020000,1,1,9111,1
13,2014,01,2,32,24,007,09,1,079,02,020000,3,1,8153,1
13,2014,01,2,32,42,009,05,1,065,03,015000,3,2,    , 
13,2014,01,2,32,42,009,07,1,067,02,018000,3,1,9333,1
13,2014,01,2,32,42,009,10,1,070,04,025000,2,2,    , 
13,2014,01,2,32,48,010,09,1,099,04,020000,3,2,    , 
13,2014,01,2,32,48,010,09,1,099,07,025000,3,2,    , 
13,2014,01,1,42,03,001,02,1,002,03,020000,3,2,    , 
13,2014,01,2,61,45,008,08,1,099,03,020000,3,1,7533,1
13,2014,01,2,61,60,011,08,1,008,03,025000,1,2,    , 
13,2014,01,2,61,63,012,05,1,055,02,020000,2,2,    , 
13,2014,01,2,61,78,015,04,1,126,04,020000,1,2,    , 
13,2014,01,2,45,06,001,04,1,004,03,015000,3,2,    , 
13,2014,01,2,45,06,001,06,1,006,04,020000,3,2,    , 
13,2014,01,2,45,06,001,10,1,010,04,020000,3,2,    , 
13,2014,01,2,92,06,002,01,1,011,03,018000,3,1,7531,1
13,2014,01,2,92,06,002,01,1,011,04,020000,3,2,    , 
13,2014,01,2,92,06,002,06,1,016,03,020000,3,1,7531,1
13,2014,01,2,92,06,002,06,1,016,04,018000,3,2,    , 
13,2014,01,2,92,09,003,03,1,023,02,020000,2,1,5131,1
13,2014,01,2,92,09,003,06,1,026,03,015000,2,2,    , 
13,2014,01,2,92,15,005,10,1,050,04,020000,1,2,    , 
13,2014,01,2,92,24,008,09,1,080,03,015000,3,2,    , 
13,2014,01,2,92,30,009,01,1,082,04,020000,2,2,    , 
13,2014,01,1,21,30,001,03,1,003,03,015000,1,2,    , 
13,2014,01,1,21,30,001,07,1,007,03,020000,2,1,4132,1
13,2014,01,1,21,30,001,09,1,009,05,020000,3,2,    , 
13,2014,01,1,21,30,001,09,1,009,08,020000,3,2,    , 
13,2014,01,1,21,30,002,07,1,017,03,020000,2,2,    , 
13,2014,01,1,21,57,003,10,1,030,02,020000,3,2,    , 
13,2014,01,2,21,03,004,08,1,038,02,015000,2,1,5211,1
13,2014,01,2,21,34,010,10,1,100,02,018000,2,2,    , 
13,2014,01,2,21,39,012,02,1,112,03,080000,1,1,3122,1
13,2014,01,2,21,51,015,07,1,147,03,030000,3,1,5121,1
13,2014,01,3,21,15,016,03,1,153,03,020000,1,1,9112,1
13,2014,01,3,21,15,016,10,1,160,03,012000,1,1,9322,1
13,2014,01,3,21,24,017,02,1,162,02,018000,1,1,5211,1
13,2014,01,2,13,03,001,02,1,092,01,010000,1,1,1330,2
13,2014,01,2,13,24,008,05,1,035,04,030000,3,2,    , 
13,2014,01,2,13,24,008,10,1,040,02,030000,1,1,5321,3
13,2014,01,2,13,30,009,01,1,061,03,020000,1,2,    , 
13,2014,01,2,13,36,010,06,1,016,03,008000,1,2,    , 
13,2014,01,2,41,06,002,10,1,040,02,025000,3,2,    , 
13,2014,01,2,41,15,003,02,1,022,03,010000,2,2,    , 
13,2014,01,2,41,15,003,07,1,027,03,015000,1,2,    , 
13,2014,01,2,33,06,001,02,1,002,01,015000,3,2,    , 
13,2014,01,2,33,12,003,05,1,055,03,015000,1,2,    , 
13,2014,01,2,33,12,003,10,1,060,03,020000,3,2,    , 
13,2014,01,2,33,15,004,03,1,073,03,015000,1,2,    , 
13,2014,01,2,33,15,004,05,1,075,02,018000,3,1,5223,1
13,2014,01,2,33,15,004,05,1,075,03,016000,3,1,8332,1
13,2014,01,2,33,33,007,03,1,063,03,010000,1,2,    , 
13,2014,01,2,33,33,007,03,1,063,07,006000,1,2,    , 
13,2014,01,2,33,33,007,10,1,070,03,015000,1,2,    , 
13,2014,01,2,33,33,008,02,1,022,02,005000,3,2,    , 
13,2014,01,1,12,21,004,04,1,034,01,020000,1,1,9322,1
13,2014,01,2,12,09,008,06,1,076,04,050000,1,1,5211,3
13,2014,01,2,12,12,009,03,1,083,03,016000,2,1,2221,1
13,2014,01,2,12,15,010,09,1,099,01,025000,1,1,0130,1
13,2014,01,2,12,15,011,01,1,101,01,010000,3,1,3122,1
13,2014,01,2,12,21,013,01,1,121,01,020000,1,1,9322,1
13,2014,01,2,12,21,013,05,1,125,01,040000,1,1,0130,1
13,2014,01,2,12,27,016,07,1,157,02,025000,1,2,    , 
13,2014,01,2,12,39,022,06,1,216,04,015000,2,2,    , 
13,2014,01,1,31,33,001,02,1,002,02,010000,1,2,    , 
13,2014,01,1,31,33,001,02,1,002,03,015000,3,2,    , 
13,2014,01,1,31,33,001,06,1,006,02,010000,3,2,    , 
13,2014,01,2,31,09,004,02,1,022,03,015000,2,2,    , 
13,2014,01,2,31,12,005,01,1,031,03,015000,3,1,4110,1
13,2014,01,2,31,48,010,08,1,088,01,015000,3,2,    , 
13,2014,01,2,31,54,011,03,1,093,04,010000,3,2,    , 
13,2014,01,1,11,21,007,06,1,068,03,010000,1,2,    , 
13,2014,01,2,51,34,003,04,1,004,01,003000,1,2,    , 
13,2014,01,2,51,34,003,07,1,007,03,003000,2,2,    , 
13,2014,01,2,51,31,004,03,1,023,03,050000,1,2,    , 
13,2014,01,2,81,24,003,02,1,023,02,015000,3,1,3213,1
13,2014,01,2,81,24,003,05,1,026,02,015000,1,2,    , 
13,2014,01,2,81,24,003,06,1,027,03,015000,3,2,    , 
13,2014,01,2,81,24,003,06,1,027,04,015000,3,2,    , 
13,2014,01,2,81,24,003,08,1,029,02,020000,3,2,    , 
13,2014,01,2,81,30,005,01,1,001,05,025000,1,2,    , 
13,2014,01,3,81,19,006,10,1,061,04,016000,1,2,    , 
13,2014,01,2,71,54,005,03,1,023,03,030000,2,2,    , 
13,2014,01,2,71,54,005,06,1,026,03,015000,1,2,    , 
13,2014,01,2,71,54,005,06,1,026,04,025000,2,2,    , 
13,2014,01,2,71,54,005,07,1,027,03,025000,3,2,    , 
13,2014,01,2,71,54,005,07,1,027,04,020000,2,2,    , 
13,2014,01,2,71,54,005,08,1,028,03,025000,3,2,    , 
13,2014,01,2,52,03,003,03,1,013,04,025000,1,2,    , 
13,2014,01,2,52,09,004,05,1,025,03,015000,2,2,    , 
13,2014,01,2,52,30,006,01,1,021,01,005000,1,2,    , 
13,2014,01,2,52,30,006,06,1,026,02,015000,1,2,    , 
13,2014,01,2,52,34,007,01,1,031,02,015000,3,2,    , 
13,2014,03,2,52,45,025,02,1,042,03,025000,2,2,    , 
13,2014,01,2,53,27,004,05,1,005,03,015000,1,2,    , 
13,2014,04,2,53,30,017,01,1,001,04,015000,3,2,    , 
13,2014,04,2,53,30,017,01,1,001,05,020000,3,2,    , 
13,2014,04,2,53,30,017,05,1,005,03,020000,3,1,2163,1
13,2014,04,2,53,30,017,09,1,009,02,010000,3,1,9211,4
13,2014,04,2,91,06,032,02,1,072,03,018000,1,2,    , 
13,2014,04,2,91,12,033,03,1,003,05,020000,3,2,    , 
13,2014,04,2,91,36,037,04,1,024,03,020000,1,2,    , 
13,2014,04,2,91,42,038,06,1,016,03,030000,1,1,7116,1
13,2014,04,2,91,42,038,08,1,018,03,025000,1,1,9313,1
13,2014,04,2,91,48,039,07,1,097,03,015000,3,2,    , 
13,2014,04,2,91,48,039,07,1,097,04,015000,3,2,    , 
13,2014,04,2,91,48,039,07,1,097,05,012000,3,2,    , 
13,2014,04,2,91,48,039,08,1,098,03,016000,3,2,    , 
13,2014,04,1,62,15,018,03,1,003,01,010000,3,2,    , 
13,2014,04,2,72,10,015,07,1,017,02,035000,3,2,    , 
13,2014,04,1,23,15,016,04,1,004,02,015000,1,1,1420,1
13,2014,04,1,23,15,016,04,1,004,03,020000,1,1,5211,1
13,2014,04,1,23,15,016,07,1,007,03,020000,1,1,4120,1
13,2014,04,3,23,15,020,08,1,048,03,020000,1,1,9212,1
13,2014,04,2,44,06,010,05,1,015,02,018000,3,2,    , 
13,2014,04,2,44,12,011,01,1,001,02,020000,3,2,    , 
13,2014,04,2,22,06,016,02,1,012,02,050000,1,1,9111,1
13,2014,04,2,22,06,016,02,1,012,04,040000,1,2,    , 
13,2014,04,2,22,06,016,02,1,012,06,020000,1,2,    , 
13,2014,04,2,22,06,016,05,1,015,02,025000,1,2,    , 
13,2014,04,2,22,06,016,08,1,018,02,018000,1,1,9629,1
13,2014,04,2,22,15,017,04,1,024,02,015000,3,2,    , 
13,2014,04,2,82,27,015,07,1,037,01,015000,1,2,    , 
13,2014,04,2,82,27,015,08,1,038,03,018000,1,2,    , 
13,2014,04,2,82,27,015,08,1,038,05,015000,1,1,7317,4
13,2014,04,1,32,42,031,08,1,008,01,020000,1,1,2230,1
13,2014,04,1,32,42,031,09,1,009,03,020000,3,2,    , 
13,2014,04,1,32,42,031,09,1,009,04,020000,3,2,    , 
13,2014,04,2,32,06,032,04,1,014,03,018000,3,1,2330,1
13,2014,04,2,32,18,035,02,1,042,03,015000,3,1,5414,1
13,2014,04,2,32,24,036,02,1,052,01,007000,3,1,7512,3
13,2014,04,2,32,24,036,02,1,052,02,010000,3,1,7512,3
13,2014,04,2,32,30,037,07,1,067,03,010000,2,2,    , 
13,2014,04,2,32,45,039,08,1,088,03,025000,3,2,    , 
13,2014,04,2,32,48,040,10,1,100,04,020000,3,2,    , 
13,2014,04,2,42,06,011,07,1,017,03,015000,2,2,    , 
13,2014,04,2,61,81,068,08,1,118,03,015000,2,1,3321,1
13,2014,04,2,61,60,064,01,1,071,03,015000,1,2,    , 
13,2014,04,2,61,60,064,01,1,071,04,010000,2,2,    , 
