REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q14_PERSON_SERIAL_NO,Q14_REGISTERED_EPF_OR_IRD,Q15_PROPER_ACCOUNTING_SYSTEM,Q16_NO_OF_EMPLOYEES,Q17_NO_OF_HOURS_USEALLY_WORK,Q18_NO_ACTUALLY_WORK_HOURS
 5,2011,02,2,13,020,10,1,020,01,2,2,8,22,22
 5,2011,02,2,13,020,10,1,020,02,2,2,8,20,20
 5,2011,03,1,13,021,01,1,032,02, , , ,48,48
 5,2011,03,1,13,021,01,1,032,03, , , ,48,48
 5,2011,03,1,13,021,04,1,035,03,2,2,7,40,40
 5,2011,03,1,13,021,07,1,038,01,1,1,5,44,44
 5,2011,03,1,13,021,08,1,039,01, , , ,40,40
 5,2011,03,1,13,021,08,1,039,02, , , ,40,40
 5,2011,03,1,13,021,09,1,040,01,1,1,6,44,44
 5,2011,03,1,13,021,09,1,040,02, , , ,40,40
 5,2011,03,1,13,021,09,1,040,05,1,1,6,44,44
 5,2011,03,1,13,021,10,1,041,02,1,1,5,44,44
 5,2011,03,1,13,021,10,1,041,03,1,1,5,44,44
 5,2011,03,2,13,022,01,1,011,01,2,2,7,40,40
 5,2011,03,2,13,022,03,1,014,01,2,2,7,40,40
 5,2011,03,2,13,022,03,1,014,02,1,1,6,44,44
 5,2011,03,2,13,022,04,1,015,03,2,2,7,70,70
 5,2011,03,2,13,022,05,1,016,01,2,2,8,60,60
 5,2011,03,2,13,022,05,1,016,02,2,2,8,60,60
 5,2011,03,2,13,022,06,1,017,01,2,2,7,60,60
 5,2011,03,2,13,022,08,1,019,01,2,2,7,70,70
 5,2011,03,2,13,022,09,1,020,03,2,2,1,48,48
 5,2011,03,2,13,022,09,1,020,04,2,2,1,48,48
 5,2011,03,2,13,022,09,1,020,05,2,2,1,48,48
 5,2011,03,2,13,023,01,1,001,01,2,2,8,21,21
 5,2011,03,2,13,023,01,1,001,02,2,2,7,40,32
 5,2011,03,2,13,023,02,1,002,01,2,1,8,60,60
 5,2011,03,2,13,023,02,1,002,02,2,1,8,20,20
 5,2011,03,2,13,023,02,1,002,04,2,1,8,35,35
 5,2011,03,2,13,023,03,1,003,02, , , ,84,84
 5,2011,03,2,13,023,03,1,003,03,2,2,8,20,20
 5,2011,03,2,13,023,04,1,004,01,2,2,8,40,40
 5,2011,03,2,13,023,04,1,004,03,2,2,8,56,56
 5,2011,03,2,13,023,05,1,005,03,2,2,1,40,40
 5,2011,03,2,13,023,06,1,007,01,2,2,8,70,70
 5,2011,03,2,13,023,07,1,007,01,2,2,7,40,40
 5,2011,03,2,13,023,08,1,008,01,2,2,1,74,72
 5,2011,03,2,13,023,08,1,008,02,2,2,1,40,40
 5,2011,03,2,13,023,08,1,008,03,2,1,6,60,60
 5,2011,03,2,13,023,09,1,009,01, , , ,40,32
 5,2011,03,2,13,023,09,1,009,02,2,2,8,20,20
 5,2011,03,2,13,023,09,1,009,06,1,1,6,40,32
 5,2011,03,2,13,023,09,1,009,07,1,1,6,45,45
 5,2011,03,2,13,023,09,1,009,08,1,1,5,48,32
 5,2011,03,2,13,023,10,1,010,01,2,2,8,24,24
 5,2011,03,2,13,023,10,1,010,04,2,2,8,24,24
 5,2011,03,2,13,024,02,1,043,01,2,2,1,35,35
 5,2011,03,2,13,024,02,1,043,02,2,2,1,60,60
 5,2011,03,2,13,024,02,1,043,06,2,2,1,63,63
 5,2011,03,2,13,024,03,1,044,01,2,2,8,60,40
 5,2011,03,2,13,024,04,1,045,01,2,2,8,50,30
 5,2011,03,2,13,024,05,1,046,03,1,1,5,55,55
 5,2011,03,2,13,024,05,1,046,04,1,1,6,60,60
 5,2011,03,2,13,024,06,1,047,02,2,2,1,54,54
 5,2011,03,2,13,024,06,1,047,03,1,1,1,48,48
 5,2011,03,2,13,024,06,1,047,04,2,2,8,54,54
 5,2011,03,2,13,024,07,1,048,01, , , ,40,40
 5,2011,03,2,13,024,08,1,049,01, , , ,84,84
 5,2011,03,2,13,024,10,1,051,01,2,2,8,30,30
 5,2011,03,2,13,024,10,1,051,02,2,2,8,30,30
 5,2011,03,2,13,025,02,1,053,01,2,2,8,20,20
 5,2011,03,2,13,025,02,1,053,02,1,1,6,48,48
 5,2011,03,2,13,025,02,1,053,03,1,1,6,40,40
 5,2011,03,2,13,025,02,1,053,05,2,2,8,42,42
 5,2011,03,2,13,025,02,1,053,07,1,1,6,48,48
 5,2011,03,2,13,025,03,1,054,01,2,2,8,08,10
 5,2011,03,2,13,025,03,1,054,02,1,1,6,60,60
 5,2011,03,2,13,025,03,1,054,03,2,2,8,38,22
 5,2011,03,2,13,025,05,1,056,01, , , ,45,18
 5,2011,03,2,13,025,05,1,056,03,1,1,6,40,40
 5,2011,03,2,13,025,06,1,057,01,1,1,6,65,65
 5,2011,03,2,13,025,07,1,058,01,2,2,8,30,30
 5,2011,03,2,13,025,07,1,058,02,1,1,5,42,42
 5,2011,03,2,13,025,08,1,059,01,3,2,1,40,10
 5,2011,03,2,13,025,09,1,060,01,2,2,8,66,55
 5,2011,03,2,13,025,09,1,060,02,2,2,8,56,50
 5,2011,03,2,13,025,10,1,061,01,2,2,1,36,40
 5,2011,03,2,13,026,01,1,082,01,2,2,8,70,70
 5,2011,03,2,13,026,01,1,082,02,2,2,8,21,21
 5,2011,03,2,13,026,03,1,084,01,2,2,1,63,63
 5,2011,03,2,13,026,03,1,084,04,2,2,8,35,35
 5,2011,03,2,13,026,04,1,085,01,2,2,8,63,63
 5,2011,03,2,13,026,06,1,087,01,2,2,8,63,63
 5,2011,03,2,13,026,06,1,087,02,2,2,8,21,21
 5,2011,03,2,13,026,07,1,088,02,2,2,8,35,35
 5,2011,03,2,13,026,07,1,088,03,2,2,8,84,84
 5,2011,03,2,13,026,07,1,088,04,2,2,8,84,84
 5,2011,03,2,13,026,08,1,089,01,2,2,8,35,35
 5,2011,03,2,13,026,08,1,089,02,2,2,8,56,56
 5,2011,03,2,13,026,09,1,090,01,2,2,8,40,40
 5,2011,03,2,13,026,10,1,091,01,2,2,7,21,21
 5,2011,03,2,13,026,10,1,091,02, , , ,70,70
 5,2011,03,2,13,027,01,1,062,03,2,2,8,60,60
 5,2011,03,2,13,027,01,1,062,04,2,2,1,58,58
 5,2011,03,2,13,027,01,1,062,05,1,1,3,54,56
 5,2011,03,2,13,027,01,1,062,06,1,1,3,52,54
 5,2011,03,2,13,027,02,1,063,01, , , ,60,62
 5,2011,03,2,13,027,03,1,064,01, , , ,54,56
 5,2011,03,2,13,027,04,1,065,02, , , ,45,47
 5,2011,03,2,13,027,05,1,066,03,2,2,8,45,45
 5,2011,03,2,13,027,05,1,066,04,1,1,6,45,42
 5,2011,03,2,13,027,06,1,067,01,2,2,8,60,64
 5,2011,03,2,13,027,06,1,067,02,2,2,1,25,25
 5,2011,03,2,13,027,06,1,067,03,2,2,8,58,60
 5,2011,03,2,13,027,07,1,068,01,2,2,1,44,46
 5,2011,03,2,13,027,09,1,070,01, , , ,48,50
 5,2011,03,2,13,027,09,1,070,02,1,1,6,56,56
 5,2011,03,2,13,027,10,1,071,03, , , ,40,42
 5,2011,03,2,13,027,10,1,071,07,1,1,6,56,56
 5,2011,03,2,13,027,10,1,071,08,1,1,6,48,48
 5,2011,03,2,13,028,01,1,092,03,1,1,1,46,38
 5,2011,03,2,13,028,02,1,093,04, , , ,70,70
 5,2011,03,2,13,028,03,1,094,02,1,1,6,40,40
 5,2011,03,2,13,028,04,1,095,01,1,2,8,15,15
 5,2011,03,2,13,028,04,1,095,03,1,1,3,40,40
 5,2011,03,2,13,028,05,1,096,01,2,2,8,10,02
 5,2011,03,2,13,028,07,1,098,01,2,2,7,46,46
 5,2011,03,2,13,028,07,1,098,05,2,2,7,46,32
 5,2011,03,2,13,028,08,1,099,01,2,2,1,36,36
 5,2011,03,2,13,028,08,1,099,04,2,2,7,40,20
 5,2011,03,2,13,028,08,1,099,05,2,2,7,40,20
 5,2011,03,2,13,028,09,1,100,01,2,2,7,24,04
 5,2011,03,2,13,028,10,1,101,03,2,2,8,50,40
 5,2011,03,2,13,028,10,1,101,04,2,2,8,50,40
 5,2011,03,2,13,028,10,1,101,05, , , ,30,12
 5,2011,03,2,13,029,01,1,072,01, , , ,45,45
 5,2011,03,2,13,029,04,1,075,01, , , ,48,48
 5,2011,03,2,13,029,06,1,077,01,2,2,8,56,56
 5,2011,03,2,13,029,06,1,077,03,2,2,8,40,40
 5,2011,03,2,13,029,08,1,079,01,2,2,8,50,50
 5,2011,03,2,13,030,01,1,022,01, , , ,50,50
 5,2011,03,2,13,030,01,1,022,02,2,2,8,15,15
 5,2011,03,2,13,030,02,1,023,01,2,2,8,25,25
 5,2011,03,2,13,030,03,1,024,01,2,2,8,25,25
 5,2011,03,2,13,030,03,1,024,02,2,2,8,15,15
 5,2011,03,2,13,030,03,1,024,03,2,2,8,70,70
 5,2011,03,2,13,030,03,1,024,04,2,1,8,25,25
 5,2011,03,2,13,030,04,1,025,01,2,2,8,35,35
 5,2011,03,2,13,030,04,1,025,02,1,1,6,56,56
 5,2011,03,2,13,030,05,1,026,01, , , ,60,60
 5,2011,03,2,13,030,05,1,026,02,2,2,8,10,10
 5,2011,03,2,13,030,09,1,030,02,2,2,8,25,25
 5,2011,03,2,13,030,10,1,031,01,2,2,7,25,25
 5,2011,03,3,13,031,02,1,103,01,2,2,8,40,40
 5,2011,03,3,13,031,03,1,104,01,2,2,8,40,40
 5,2011,03,3,13,031,03,1,104,03,1,1,6,50,50
 5,2011,03,3,13,031,04,1,105,01,2,2,7,21,21
 5,2011,03,3,13,031,04,1,105,02,2,2,7,21,21
 5,2011,03,3,13,031,05,1,106,01,2,2,8,15,15
 5,2011,03,3,13,031,06,1,107,01,2,2,1,48,48
 5,2011,03,3,13,031,06,1,107,02,2,2,8,40,40
 5,2011,03,3,13,031,07,1,108,01,2,2,1,40,40
 5,2011,03,3,13,031,07,1,108,02,1,1,6,40,40
 5,2011,03,3,13,031,08,1,109,01, , , ,35,35
 5,2011,03,3,13,031,08,1,109,02,2,2,1,35,35
 5,2011,03,3,13,031,08,1,109,04,1,1,6,40,40
 5,2011,03,3,13,031,09,1,110,01,2,2,8,40,40
 5,2011,03,3,13,031,09,1,110,02, , , ,30,30
 5,2011,03,3,13,031,09,1,110,04,1,1,6,54,54
 5,2011,03,3,13,031,10,1,111,02,2,2,1,40,40
 5,2011,03,3,13,031,10,1,111,03,2,2,1,40,40
 5,2011,04,1,13,032,01,1,021,03,1,1,5,45,50
 5,2011,04,1,13,032,01,1,021,04,1,1,5,45,48
 5,2011,04,1,13,032,01,1,021,05, , , ,40,40
 5,2011,04,1,13,032,04,1,024,01,2,2,1,50,50
 5,2011,04,1,13,032,06,1,026,01,2,2,8,48,52
 5,2011,04,1,13,032,06,1,026,03,1,1,2,45,45
 5,2011,04,1,13,032,06,1,026,04,1,1,3,45,49
 5,2011,04,1,13,032,08,1,028,03,2,2,8,56,56
 5,2011,04,1,13,032,08,1,028,05, , , ,48,48
 5,2011,04,1,13,032,09,1,029,01, , , ,48,48
 5,2011,04,1,13,032,10,1,030,01,2,2,8,50,48
 5,2011,04,2,13,033,01,1,031,01, , , ,48,48
 5,2011,04,2,13,033,04,1,034,01,2,2,1,40,40
 5,2011,04,2,13,033,05,1,035,01,2,2,1,70,70
 5,2011,04,2,13,033,07,1,037,02,1,1,6,40,40
 5,2011,04,2,13,033,07,1,037,03,1,1,6,40,40
 5,2011,04,2,13,033,08,1,038,03,1,1,6,48,48
 5,2011,04,2,13,033,10,1,040,03, , , ,40,40
 5,2011,04,2,13,033,10,1,040,04,1,1,4,40,40
 5,2011,04,2,13,034,01,1,051,02,2,2,1,40,40
 5,2011,04,2,13,034,03,1,053,03,1,1,5,45,18
 5,2011,04,2,13,034,03,1,053,04,1,3,4,48,00
 5,2011,04,2,13,034,04,1,054,01,2,2,2,63,00
 5,2011,04,2,13,034,04,1,054,02,2,2,1,54,00
 5,2011,04,2,13,034,06,1,056,01,1,1,3,45,00
 5,2011,04,2,13,034,07,1,057,01, , , ,40,24
 5,2011,04,2,13,034,07,1,057,02, , , ,36,36
 5,2011,04,2,13,034,07,1,057,05,2,2,8,42,42
 5,2011,04,2,13,034,08,1,058,02,1,1,5,60,48
 5,2011,04,2,13,034,09,1,059,02,2,2,8,84,25
 5,2011,04,2,13,034,10,1,060,03, , , ,36,00
 5,2011,04,2,13,035,01,1,071,01,2,2,8,18,10
 5,2011,04,2,13,035,01,1,071,03, , , ,43,08
 5,2011,04,2,13,035,02,1,072,01,2,2,8,42,36
 5,2011,04,2,13,035,02,1,072,03,2,2,1,54,18
 5,2011,04,2,13,035,02,1,072,04,2,2,8,77,66
 5,2011,04,2,13,035,03,1,073,01,2,2,8,84,70
 5,2011,04,2,13,035,03,1,073,02,1,1,6,54,18
 5,2011,04,2,13,035,04,1,074,01,2,2,8,84,24
 5,2011,04,2,13,035,04,1,074,02,2,2,7,14,04
 5,2011,04,2,13,035,07,1,077,01, , , ,54,99
 5,2011,04,2,13,035,07,1,077,02,2,2,8,14,14
 5,2011,04,2,13,035,08,1,078,01, , , ,56,00
 5,2011,04,2,13,035,08,1,078,02,3,2,3,76,00
 5,2011,04,2,13,036,01,1,001,02, , , ,44,00
 5,2011,04,2,13,036,01,1,001,03, , , ,40,00
 5,2011,04,2,13,036,01,1,001,05,1,1,3,40,00
 5,2011,04,2,13,036,01,1,001,06, , , ,40,00
 5,2011,04,2,13,036,01,1,001,07,1,1,6,48,16
 5,2011,04,2,13,036,02,1,002,01,2,2,8,56,00
 5,2011,04,2,13,036,02,1,002,03,1,1,6,48,00
 5,2011,04,2,13,036,03,1,003,01,2,2,1,48,00
 5,2011,04,2,13,036,03,1,003,03, , , ,40,16
 5,2011,04,2,13,036,05,1,005,01,1,1,6,48,08
 5,2011,04,2,13,036,05,1,005,02, , , ,40,00
 5,2011,04,2,13,036,08,1,008,01,2,2,8,42,00
 5,2011,04,2,13,036,09,1,009,01, , , ,96,48
 5,2011,04,2,13,036,09,1,009,02,2,2,8,21,35
 5,2011,04,2,13,036,10,1,010,03,1,2,8,56,40
 5,2011,04,2,13,037,01,1,011,01,2,2,8,56,58
 5,2011,04,2,13,037,02,1,012,01,2,2,8,54,50
 5,2011,04,2,13,037,03,1,013,01, , , ,40,40
 5,2011,04,2,13,037,05,1,015,01, , , ,40,36
 5,2011,04,2,13,037,05,1,015,02,1,1,6,54,54
 5,2011,04,2,13,037,07,1,017,01, , , ,45,45
 5,2011,04,2,13,037,07,1,017,03, , , ,45,45
 5,2011,04,2,13,037,08,1,018,01,1,1,2,52,54
 5,2011,04,2,13,037,09,1,019,01,2,2,8,50,55
 5,2011,04,2,13,037,09,1,019,04,1,1,2,54,54
 5,2011,04,2,13,037,10,1,020,01,2,2,8,40,45
 5,2011,04,2,13,038,01,1,061,01,1,1,8,65,30
 5,2011,04,2,13,038,01,1,061,03,1,1,1,65,30
 5,2011,04,2,13,038,02,1,062,01,2,2,1,25,05
 5,2011,04,2,13,038,03,1,063,02,1,1,1,48,32
 5,2011,04,2,13,038,03,1,063,03,2,2,7,48,32
 5,2011,04,2,13,038,04,1,064,02,1,1,1,40,32
 5,2011,04,2,13,038,05,1,065,01,1,1,4,60,60
 5,2011,04,2,13,038,05,1,065,05,1,1,1,40,24
 5,2011,04,2,13,038,06,1,066,01,2,2,7,40,35
 5,2011,04,2,13,038,06,1,066,02,1,2,8,40,40
 5,2011,04,2,13,038,08,1,068,01,1,1,6,60,20
 5,2011,04,2,13,038,08,1,068,02,2,2,8,15,08
 5,2011,04,2,13,038,07,1,067,01,2,2,7,40,16
 5,2011,04,2,13,038,07,1,067,03,1,1,5,48,08
 5,2011,04,2,13,038,09,1,069,02,2,2,2,42,14
 5,2011,04,2,13,039,01,1,091,01,2,2,8,40,40
 5,2011,04,2,13,039,01,1,091,02,2,2,8,35,35
 5,2011,04,2,13,039,02,1,092,01, , , ,48,16
 5,2011,04,2,13,039,04,1,094,03,3,3,1,70,00
 5,2011,04,2,13,039,06,1,096,01,2,2,1,35,12
 5,2011,04,2,13,039,06,1,096,03, , , ,40,16
 5,2011,04,1,13,039,07,1,097,02, , , ,48,16
 5,2011,04,2,13,039,08,1,098,01,2,2,8,70,50
 5,2011,04,2,13,039,08,1,098,02,2,2,8,48,32
 5,2011,04,2,13,039,08,1,098,04,2,2,8,40,40
 5,2011,04,2,13,039,08,1,098,05,1,1,5,48,24
 5,2011,04,2,13,039,09,1,099,01, , , ,35,16
 5,2011,04,2,13,039,09,1,099,02, , , ,35,16
 5,2011,04,2,13,039,09,1,099,03, , , ,40,16
 5,2011,04,2,13,039,10,1,100,03,1,1,5,48,16
 5,2011,04,2,13,039,10,1,100,04,1,1,5,73,24
 5,2011,04,2,13,040,03,1,083,01,2,2,8,42,42
 5,2011,04,2,13,040,03,1,083,02,2,2,8,16,16
 5,2011,04,2,13,040,05,1,085,01,2,2,8,30,30
 5,2011,04,2,13,040,05,1,085,02,1,1,6,48,00
 5,2011,04,2,13,040,05,1,085,03,1,1,6,48,00
 5,2011,04,2,13,040,06,1,086,01,1,1,4,48,40
 5,2011,04,2,13,040,06,1,086,02,1,1,4,40,16
 5,2011,04,2,13,040,06,1,086,03,2,2,8,42,42
 5,2011,04,2,13,040,07,1,087,02, , , ,56,48
 5,2011,04,2,13,040,08,1,088,01,2,2,1,40,08
 5,2011,04,2,13,040,08,1,088,02,2,2,8,40,00
 5,2011,04,2,13,040,09,1,089,01,2,2,8,32,32
 5,2011,04,2,13,040,10,1,090,01, , , ,45,45
 5,2011,04,2,13,040,10,1,090,02,1,1,5,42,42
 5,2011,04,3,13,041,02,1,042,01,2,2,8,42,00
 5,2011,04,3,13,041,03,1,043,01,1,1,2,72,72
 5,2011,04,3,13,041,03,1,043,02,1,1,6,36,00
 5,2011,04,3,13,041,03,1,043,03,1,1,2,60,00
 5,2011,04,3,13,041,04,1,044,01, , , ,24,24
 5,2011,04,3,13,041,05,1,045,01, , , ,56,00
 5,2011,04,3,13,041,05,1,045,02,2,2,1,56,40
 5,2011,04,3,13,041,06,1,046,02,2,2,1,42,12
 5,2011,04,3,13,041,06,1,046,03,2,2,1,42,12
 5,2011,04,3,13,041,06,1,046,04,1,1,6,42,12
 5,2011,04,3,13,041,07,1,047,01, , , ,18,18
 5,2011,04,3,13,041,08,1,048,01,2,2,8,42,29
 5,2011,04,2,13,041,09,1,049,01,2,2,8,24,24
 5,2011,04,2,13,041,09,1,049,02,2,2,1,42,14
 5,2011,04,2,13,041,09,1,049,03,1,1,4,48,24
 5,2011,04,2,13,041,10,1,050,01,2,2,7,15,00
 5,2011,05,1,13,042,01,1,071,02,1,1,6,52,54
 5,2011,05,1,13,042,01,1,071,03,1,1,5,45,45
 5,2011,05,1,13,042,07,1,077,02, , , ,48,52
 5,2011,05,1,13,042,08,1,078,01,1,1,6,45,48
 5,2011,05,1,13,042,09,1,079,01,1,1,2,48,53
 5,2011,05,1,13,042,09,1,079,02,2,2,8,28,28
 5,2011,05,2,13,043,02,1,052,01,2,2,7,48,48
 5,2011,05,2,13,043,03,1,053,01,2,2,8,60,60
 5,2011,05,2,13,043,04,1,054,01,1,1,6,40,40
 5,2011,05,2,13,043,04,1,054,02,2,2,8,40,40
 5,2011,05,2,13,043,07,1,057,02,2,2,8,70,70
 5,2011,05,2,13,043,09,1,059,01, , , ,56,56
 5,2011,05,2,13,043,09,1,059,02,2,2,8,30,30
 5,2011,05,2,13,043,10,1,060,01,2,2,8,70,70
 5,2011,05,2,13,044,01,1,001,01, , , ,30,16
 5,2011,05,2,13,044,04,1,004,01, , , ,40,24
 5,2011,05,2,13,044,04,1,004,02, , , ,40,24
 5,2011,05,2,13,044,05,1,005,01,2,2,8,60,60
 5,2011,05,2,13,044,05,1,005,02,2,2,8,60,60
 5,2011,05,2,13,044,06,1,006,05,1,1,4,40,40
 5,2011,05,2,13,044,07,1,007,02, , , ,35,18
 5,2011,05,2,13,044,08,1,008,01,2,1,8,45,36
 5,2011,05,2,13,044,08,1,008,03,2,1,8,45,36
 5,2011,05,2,13,044,09,1,009,03,2,1,8,72,72
 5,2011,05,2,13,044,10,1,010,03,1,1,4,40,40
 5,2011,05,2,13,045,01,1,011,01,2,2,8,40,40
 5,2011,05,2,13,045,02,1,012,01, , , ,40,50
 5,2011,05,2,13,045,02,1,012,02, , , ,40,40
 5,2011,05,2,13,045,04,1,014,03,2,2,1,48,48
 5,2011,05,2,13,045,05,1,015,01,2,2,8,40,20
 5,2011,05,2,13,045,05,1,015,02, , , ,48,48
 5,2011,05,2,13,045,06,1,016,01,2,2,8,50,50
 5,2011,05,2,13,045,06,1,016,03,2,2,8,50,00
 5,2011,05,2,13,045,07,1,017,01,2,2,8,70,70
 5,2011,05,2,13,045,08,1,018,01,2,2,8,60,60
 5,2011,05,2,13,045,08,1,018,02,2,2,8,30,10
 5,2011,05,2,13,045,10,1,020,01,1,1,4,60,60
 5,2011,05,2,13,046,01,1,031,01,1,1,1,45,30
 5,2011,05,2,13,046,01,1,031,02,1,2,1,42,42
 5,2011,05,2,13,046,03,1,033,01,2,2,8,40,40
 5,2011,05,2,13,046,03,1,033,02,2,2,8,30,30
 5,2011,05,2,13,046,04,1,034,01,2,2,8,35,00
 5,2011,05,2,13,046,04,1,034,03,1,1,6,56,56
 5,2011,05,2,13,046,05,1,035,02,1,1,5,46,46
 5,2011,05,2,13,046,05,1,035,03,2,2,8,40,08
 5,2011,05,2,13,046,05,1,035,04,1,1,6,53,53
 5,2011,05,2,13,046,06,1,036,02,2,2,8,99,99
 5,2011,05,2,13,046,07,1,037,01,1,2,1,63,54
 5,2011,05,2,13,046,07,1,037,02,2,2,8,35,35
 5,2011,05,2,13,046,08,1,038,02,2,2,8,36,28
 5,2011,05,2,13,046,08,1,038,03,2,2,8,48,48
 5,2011,05,2,13,046,09,1,039,01,2,2,8,48,48
 5,2011,05,2,13,046,09,1,039,02,2,2,8,10,10
 5,2011,05,2,13,047,02,1,092,01,2,2,8,42,42
 5,2011,05,2,13,047,02,1,092,02,2,2,8,42,42
 5,2011,05,2,13,047,03,1,093,01,3,1,2,54,54
 5,2011,05,2,13,047,03,1,093,04, , , ,40,35
 5,2011,05,2,13,047,04,1,094,01,2,2,1,63,63
 5,2011,05,2,13,047,06,1,096,01, , , ,45,48
 5,2011,05,2,13,047,10,1,100,01,1,1,6,54,56
 5,2011,05,2,13,048,05,1,025,01,2,2,8,70,10
 5,2011,05,2,13,048,05,1,025,02, , , ,56,56
 5,2011,05,2,13,048,06,1,026,01,2,2,1,56,56
 5,2011,05,2,13,048,06,1,026,06,2,2,1,56,56
 5,2011,05,2,13,048,07,1,027,01,1,1,3,48,48
 5,2011,05,2,13,048,07,1,027,02,2,2,8,70,24
 5,2011,05,2,13,048,08,1,028,03,2,2,8,63,63
 5,2011,05,2,13,048,08,1,028,04,2,2,8,48,48
 5,2011,05,2,13,048,09,1,029,01,2,3,1,60,60
 5,2011,05,2,13,048,10,1,030,01, , , ,84,84
 5,2011,05,2,13,048,10,1,030,03,1,1,5,56,56
 5,2011,05,2,13,048,10,1,030,04,1,1,5,44,44
 5,2011,05,2,13,048,10,1,030,05,2,2,1,21,21
 5,2011,05,2,13,049,02,1,062,03, , , ,40,24
 5,2011,05,2,13,049,03,1,063,01,1,1,6,70,60
 5,2011,05,2,13,049,04,1,064,01,2,2,1,48,32
 5,2011,05,2,13,049,05,1,065,01,2,2,8,48,32
 5,2011,05,2,13,049,05,1,065,03,2,2,8,40,30
 5,2011,05,2,13,049,06,1,066,01,3,3,5,48,24
 5,2011,05,2,13,049,06,1,066,04,1,1,4,60,00
 5,2011,05,2,13,049,06,1,066,05,1,1,5,48,00
 5,2011,05,2,13,049,07,1,067,01, , , ,40,00
 5,2011,05,2,13,049,07,1,067,03,3,3,1,48,24
 5,2011,05,2,13,049,08,1,068,02, , , ,40,24
 5,2011,05,2,13,049,09,1,069,01,1,1,1,70,50
 5,2011,05,2,13,049,10,1,070,01,1,1,5,45,27
 5,2011,05,2,13,050,01,1,081,01,2,2,8,48,48
 5,2011,05,2,13,050,01,1,081,02,2,2,8,40,40
 5,2011,05,2,13,050,02,1,082,02,2,2,8,50,50
 5,2011,05,2,13,050,04,1,084,01,2,2,8,30,30
 5,2011,05,2,13,050,04,1,084,03,2,2,8,50,50
 5,2011,05,2,13,050,05,1,085,01,2,2,8,50,50
 5,2011,05,2,13,050,05,1,085,02,2,2,8,50,50
 5,2011,05,2,13,050,07,1,087,01,2,2,8,35,35
 5,2011,05,2,13,050,07,1,087,02,2,1,8,40,40
 5,2011,05,2,13,050,10,1,090,01, , , ,30,18
 5,2011,05,2,13,050,10,1,090,02, , , ,30,18
 5,2011,05,3,13,051,01,1,041,01, , , ,32,32
 5,2011,05,3,13,051,01,1,041,02, , , ,40,24
 5,2011,05,3,13,051,02,1,042,01,1,1,6,42,35
 5,2011,05,3,13,051,03,1,043,01, , , ,30,30
 5,2011,05,3,13,051,03,1,043,02, , , ,30,30
 5,2011,05,3,13,051,03,1,043,03, , , ,36,36
 5,2011,05,3,13,051,07,1,047,01,1,1,6,42,42
 5,2011,05,3,13,051,07,1,047,02,1,1,6,42,42
 5,2011,05,3,13,051,07,1,047,03,3,2,1,54,54
 5,2011,05,3,13,051,08,1,048,01,1,1,6,42,35
 5,2011,05,3,13,051,09,1,049,01, , , ,30,30
 5,2011,05,3,13,051,09,1,049,02, , , ,30,30
 5,2011,05,3,13,051,10,1,050,02, , , ,28,28
 5,2011,06,1,13,052,02,1,052,01, , , ,81,72
 5,2011,06,1,13,052,02,1,052,02,2,2,8,14,15
 5,2011,06,1,13,052,02,1,052,05,2,2,8,66,66
 5,2011,06,1,13,052,03,1,053,02,2,2,8,28,28
 5,2011,06,1,13,052,04,1,054,01,2,2,8,63,63
 5,2011,06,1,13,052,04,1,054,03,1,1,4,70,60
 5,2011,06,1,13,052,05,1,055,01,2,2,7,08,08
 5,2011,06,1,13,052,05,1,055,03,1,1,4,44,44
 5,2011,06,1,13,052,05,1,055,04,1,1,5,63,54
 5,2011,06,1,13,052,06,1,056,03,2,2,1,63,54
 5,2011,06,1,13,052,06,1,056,06,3,3,3,60,60
 5,2011,06,1,13,052,07,1,057,03,2,2,8,43,43
 5,2011,06,1,13,052,09,1,059,01,2,2,8,48,24
 5,2011,06,1,13,052,09,1,059,02,2,2,8,14,14
 5,2011,06,1,13,052,10,1,060,01,1,1,6,54,45
 5,2011,06,2,13,053,01,1,031,02,2,2,8,35,35
 5,2011,06,2,13,053,02,1,032,01,2,2,8,60,60
 5,2011,06,2,13,053,03,1,033,01,2,2,7,70,70
 5,2011,06,2,13,053,03,1,033,02,2,2,8,40,40
 5,2011,06,2,13,053,04,1,034,03,1,1,6,40,40
 5,2011,06,2,13,053,05,1,035,01, , , ,72,72
 5,2011,06,2,13,053,05,1,035,04,2,2,1,48,48
 5,2011,06,2,13,053,06,1,036,02, , , ,36,36
 5,2011,06,2,13,053,10,1,040,03,2,2,7,40,40
 5,2011,06,2,13,054,01,1,041,02,1,1,4,45,45
 5,2011,06,2,13,054,03,1,043,01,2,2,8,60,60
 5,2011,06,2,13,054,04,1,044,01, , , ,50,50
 5,2011,06,2,13,054,05,1,045,01,2,2,8,30,30
 5,2011,06,2,13,054,05,1,045,02,1,1,6,48,48
 5,2011,06,2,13,054,05,1,045,03,1,1,5,48,48
 5,2011,06,2,13,054,06,1,046,03,1,1,5,48,48
 5,2011,06,2,13,054,06,1,046,04, , , ,40,40
 5,2011,06,2,13,054,08,1,047,01,2,2,1,60,20
